                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4315,                   0.25,                      1,                 1.4004,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.4164,                   0.25,                      1,                 1.3984,             2.0996e-05,             2.0996e-05,             2.0996e-05
                      3,                 1.4157,                   0.25,                      1,                 1.3926,             3.4286e-05,             3.4286e-05,             3.4286e-05
                      4,                 1.3818,                    0.5,                      1,                 1.3857,             4.7011e-05,             4.7011e-05,             4.7011e-05
                      5,                 1.3927,                    0.5,                      1,                 1.3789,             5.9171e-05,             5.9171e-05,             5.9171e-05
                      6,                 1.3183,                    0.5,                      1,                 1.3731,             7.0765e-05,             7.0765e-05,             7.0765e-05
                      7,                 1.2756,                    0.5,                      1,                 1.3711,             8.1793e-05,             8.1793e-05,             8.1793e-05
                      8,                 1.2438,                    0.5,                      1,                 1.3662,             9.2256e-05,             9.2256e-05,             9.2256e-05
                      9,                 1.1878,                    0.5,                      1,                 1.3652,             0.00010215,             0.00010215,             0.00010215
                     10,                 1.2514,                    0.5,                      1,                 1.3672,             0.00011149,             0.00011149,             0.00011149
                     11,                 1.1833,                    0.5,                      1,                 1.3691,             0.00012025,             0.00012025,             0.00012025
                     12,                 1.1222,                    0.5,                      1,                 1.3731,             0.00012845,             0.00012845,             0.00012845
                     13,                 1.1432,                    0.5,                      1,                  1.374,             0.00013609,             0.00013609,             0.00013609
                     14,                 1.1564,                    0.5,                      1,                 1.3789,             0.00014316,             0.00014316,             0.00014316
                     15,                 1.0481,                    0.5,                      1,                 1.3809,             0.00014966,             0.00014966,             0.00014966
                     16,                 1.1044,                   0.25,                      1,                 1.3809,              0.0001556,              0.0001556,              0.0001556
                     17,                  1.039,                   0.25,                      1,                 1.3789,             0.00016098,             0.00016098,             0.00016098
                     18,                0.94513,                   0.25,                      1,                 1.3789,             0.00016578,             0.00016578,             0.00016578
                     19,                 0.9885,                      0,                      1,                  1.375,             0.00017003,             0.00017003,             0.00017003
                     20,                0.96494,                      0,                      1,                 1.3721,              0.0001737,              0.0001737,              0.0001737
                     21,                0.87469,                      0,                      1,                 1.3701,             0.00017681,             0.00017681,             0.00017681
                     22,                0.88136,                   0.25,                      1,                 1.3672,             0.00017936,             0.00017936,             0.00017936
                     23,                0.84786,                   0.25,                      1,                 1.3613,             0.00018134,             0.00018134,             0.00018134
                     24,                0.79279,                   0.25,                      1,                 1.3603,             0.00018276,             0.00018276,             0.00018276
                     25,                0.72029,                   0.25,                      1,                 1.3545,             0.00018361,             0.00018361,             0.00018361
                     26,                0.76343,                   0.25,                      1,                 1.3506,             0.00018389,             0.00018389,             0.00018389
                     27,                0.73555,                   0.25,                      1,                 1.3457,             0.00018361,             0.00018361,             0.00018361
                     28,                0.65316,                   0.25,                      1,                 1.3457,             0.00018276,             0.00018276,             0.00018276
                     29,                0.63214,                   0.25,                      1,                 1.3418,             0.00018135,             0.00018135,             0.00018135
                     30,                0.67425,                   0.25,                      1,                 1.3369,             0.00017937,             0.00017937,             0.00017937
                     31,                0.63819,                   0.25,                      1,                 1.3369,             0.00017683,             0.00017683,             0.00017683
                     32,                0.73516,                   0.25,                      1,                 1.3301,             0.00017372,             0.00017372,             0.00017372
                     33,                0.51266,                   0.25,                      1,                 1.3262,             0.00017005,             0.00017005,             0.00017005
                     34,                0.47041,                   0.25,                      1,                 1.3262,             0.00016581,             0.00016581,             0.00016581
                     35,                 0.4702,                   0.25,                      1,                 1.3213,               0.000161,               0.000161,               0.000161
                     36,                0.41543,                   0.25,                      1,                 1.3154,             0.00015563,             0.00015563,             0.00015563
                     37,                0.45378,                   0.25,                      1,                 1.3154,             0.00014969,             0.00014969,             0.00014969
                     38,                0.46976,                   0.25,                      1,                 1.3047,             0.00014319,             0.00014319,             0.00014319
                     39,                0.46843,                   0.25,                      1,                 1.3027,             0.00013613,             0.00013613,             0.00013613
                     40,                0.51778,                   0.25,                      1,                 1.3027,             0.00012849,             0.00012849,             0.00012849
                     41,                0.42143,                   0.25,                      1,                 1.2998,             0.00012029,             0.00012029,             0.00012029
                     42,                0.49637,                   0.25,                      1,                 1.2978,             0.00011153,             0.00011153,             0.00011153
                     43,                0.37602,                   0.25,                      1,                 1.2978,              0.0001022,              0.0001022,              0.0001022
                     44,                0.45539,                   0.25,                      1,                 1.3018,             9.2307e-05,             9.2307e-05,             9.2307e-05
                     45,                0.41193,                   0.25,                      1,                 1.3018,             8.1847e-05,             8.1847e-05,             8.1847e-05
                     46,                0.36251,                   0.25,                      1,                 1.3086,             7.0822e-05,             7.0822e-05,             7.0822e-05
                     47,                0.42911,                   0.25,                      1,                 1.3086,             5.9231e-05,             5.9231e-05,             5.9231e-05
                     48,                0.49096,                   0.25,                      1,                 1.3027,             4.7074e-05,             4.7074e-05,             4.7074e-05
                     49,                0.48456,                   0.25,                      1,                 1.3027,             3.4352e-05,             3.4352e-05,             3.4352e-05
                     50,                0.35788,                   0.25,                      1,                 1.3018,             2.1064e-05,             2.1064e-05,             2.1064e-05
